time_stamp,time,temperature_2m,surface_pressure,cloud_cover,windspeed_10m,shortwave_radiation,year
2022-09-05 20:00:00+00:00,2022-09-05T20:00,17.6,963.8,100,5.8,66.0,2022
2022-09-05 21:00:00+00:00,2022-09-05T21:00,17.4,963.5,100,6.6,48.0,2022
2022-09-05 22:00:00+00:00,2022-09-05T22:00,17.1,963.4,100,7.6,38.0,2022
2022-09-05 23:00:00+00:00,2022-09-05T23:00,16.9,963.1,100,4.1,12.0,2022
2022-09-06 00:00:00+00:00,2022-09-06T00:00,16.1,962.8,100,8.7,1.0,2022
2022-09-06 01:00:00+00:00,2022-09-06T01:00,16.0,963.2,100,7.1,0.0,2022
2022-09-06 02:00:00+00:00,2022-09-06T02:00,16.1,963.2,100,4.7,0.0,2022
2022-09-06 03:00:00+00:00,2022-09-06T03:00,16.1,962.8,100,6.0,0.0,2022
2022-09-06 04:00:00+00:00,2022-09-06T04:00,16.1,962.8,100,6.3,0.0,2022
2022-09-06 05:00:00+00:00,2022-09-06T05:00,16.1,962.5,100,6.8,0.0,2022
2022-09-06 06:00:00+00:00,2022-09-06T06:00,16.0,962.0,100,8.1,0.0,2022
2022-09-06 07:00:00+00:00,2022-09-06T07:00,15.9,961.9,100,8.8,0.0,2022
2022-09-06 08:00:00+00:00,2022-09-06T08:00,15.8,961.7,100,9.9,0.0,2022
2022-09-06 09:00:00+00:00,2022-09-06T09:00,15.7,961.6,100,10.2,0.0,2022
2022-09-06 10:00:00+00:00,2022-09-06T10:00,15.6,961.6,100,10.8,0.0,2022
2022-09-06 11:00:00+00:00,2022-09-06T11:00,15.6,961.9,100,11.2,2.0,2022
2022-09-06 12:00:00+00:00,2022-09-06T12:00,15.5,962.2,100,12.6,36.0,2022
2022-09-06 13:00:00+00:00,2022-09-06T13:00,16.0,962.3,100,15.1,109.0,2022
2022-09-06 14:00:00+00:00,2022-09-06T14:00,17.2,962.7,100,11.5,252.0,2022
2022-09-06 15:00:00+00:00,2022-09-06T15:00,18.0,963.0,100,12.2,291.0,2022
2022-09-06 16:00:00+00:00,2022-09-06T16:00,18.2,962.8,100,14.1,315.0,2022
2022-09-06 17:00:00+00:00,2022-09-06T17:00,18.4,962.8,100,13.4,291.0,2022
2022-09-06 18:00:00+00:00,2022-09-06T18:00,18.6,962.8,100,14.6,275.0,2022
2022-09-06 19:00:00+00:00,2022-09-06T19:00,18.7,962.5,100,13.8,268.0,2022
2022-09-06 20:00:00+00:00,2022-09-06T20:00,18.4,962.6,100,13.6,219.0,2022
2022-09-06 21:00:00+00:00,2022-09-06T21:00,18.0,962.4,100,14.5,184.0,2022
2022-09-06 22:00:00+00:00,2022-09-06T22:00,17.5,962.5,100,14.6,115.0,2022
2022-09-06 23:00:00+00:00,2022-09-06T23:00,17.0,962.8,100,12.2,43.0,2022
2022-09-07 00:00:00+00:00,2022-09-07T00:00,16.4,963.2,100,10.8,3.0,2022
2022-09-07 01:00:00+00:00,2022-09-07T01:00,15.6,963.8,100,9.7,0.0,2022
2022-09-07 02:00:00+00:00,2022-09-07T02:00,15.4,964.1,100,9.4,0.0,2022
2022-09-07 03:00:00+00:00,2022-09-07T03:00,15.5,964.0,100,10.1,0.0,2022
2022-09-07 04:00:00+00:00,2022-09-07T04:00,15.5,963.8,100,10.5,0.0,2022
2022-09-07 05:00:00+00:00,2022-09-07T05:00,15.5,963.5,100,11.5,0.0,2022
2022-09-07 06:00:00+00:00,2022-09-07T06:00,15.5,963.2,100,11.2,0.0,2022
2022-09-07 07:00:00+00:00,2022-09-07T07:00,15.6,962.7,100,10.4,0.0,2022
2022-09-07 08:00:00+00:00,2022-09-07T08:00,15.5,962.6,100,8.9,0.0,2022
2022-09-07 09:00:00+00:00,2022-09-07T09:00,15.5,962.6,100,7.8,0.0,2022
2022-09-07 10:00:00+00:00,2022-09-07T10:00,15.5,962.8,100,7.4,0.0,2022
2022-09-07 11:00:00+00:00,2022-09-07T11:00,15.4,963.2,100,8.0,2.0,2022
2022-09-07 12:00:00+00:00,2022-09-07T12:00,15.7,963.4,100,6.1,27.0,2022
2022-09-07 13:00:00+00:00,2022-09-07T13:00,15.9,963.2,100,7.1,53.0,2022
2022-09-07 14:00:00+00:00,2022-09-07T14:00,17.0,963.5,100,8.9,193.0,2022
2022-09-07 15:00:00+00:00,2022-09-07T15:00,17.7,963.7,100,7.8,239.0,2022
2022-09-07 16:00:00+00:00,2022-09-07T16:00,18.8,963.4,100,6.8,287.0,2022
2022-09-07 17:00:00+00:00,2022-09-07T17:00,19.3,962.9,100,6.5,289.0,2022
2022-09-07 18:00:00+00:00,2022-09-07T18:00,19.5,962.5,100,3.9,308.0,2022
2022-09-07 19:00:00+00:00,2022-09-07T19:00,20.1,962.0,100,4.1,437.0,2022
2022-09-07 20:00:00+00:00,2022-09-07T20:00,19.7,961.7,100,3.7,282.0,2022
2022-09-07 21:00:00+00:00,2022-09-07T21:00,19.4,961.1,73,3.7,233.0,2022
2022-09-07 22:00:00+00:00,2022-09-07T22:00,19.2,960.8,78,4.3,167.0,2022
2022-09-07 23:00:00+00:00,2022-09-07T23:00,18.1,960.7,52,2.5,80.0,2022
2022-09-08 00:00:00+00:00,2022-09-08T00:00,16.9,961.3,38,3.3,4.0,2022
2022-09-08 01:00:00+00:00,2022-09-08T01:00,17.2,961.6,65,3.3,0.0,2022
2022-09-08 02:00:00+00:00,2022-09-08T02:00,17.1,961.6,45,2.5,0.0,2022
2022-09-08 03:00:00+00:00,2022-09-08T03:00,16.4,961.1,43,0.4,0.0,2022
2022-09-08 04:00:00+00:00,2022-09-08T04:00,15.0,960.8,100,2.2,0.0,2022
2022-09-08 05:00:00+00:00,2022-09-08T05:00,15.5,960.5,89,5.0,0.0,2022
2022-09-08 06:00:00+00:00,2022-09-08T06:00,15.2,960.3,72,6.0,0.0,2022
2022-09-08 07:00:00+00:00,2022-09-08T07:00,15.0,959.9,100,6.1,0.0,2022
2022-09-08 08:00:00+00:00,2022-09-08T08:00,15.0,959.9,100,3.9,0.0,2022
2022-09-08 09:00:00+00:00,2022-09-08T09:00,15.3,960.0,100,2.4,0.0,2022
2022-09-08 10:00:00+00:00,2022-09-08T10:00,15.4,960.1,100,5.1,0.0,2022
2022-09-08 11:00:00+00:00,2022-09-08T11:00,15.5,960.3,100,5.6,2.0,2022
2022-09-08 12:00:00+00:00,2022-09-08T12:00,15.6,960.7,100,4.1,45.0,2022
2022-09-08 13:00:00+00:00,2022-09-08T13:00,17.0,960.8,100,5.9,185.0,2022
2022-09-08 14:00:00+00:00,2022-09-08T14:00,18.0,961.1,33,7.2,277.0,2022
2022-09-08 15:00:00+00:00,2022-09-08T15:00,19.6,961.3,34,8.0,520.0,2022
2022-09-08 16:00:00+00:00,2022-09-08T16:00,20.6,961.1,12,8.2,600.0,2022
2022-09-08 17:00:00+00:00,2022-09-08T17:00,21.6,961.0,6,7.0,733.0,2022
2022-09-08 18:00:00+00:00,2022-09-08T18:00,22.3,960.6,4,6.3,762.0,2022
2022-09-08 19:00:00+00:00,2022-09-08T19:00,22.7,960.1,2,5.9,709.0,2022
2022-09-08 20:00:00+00:00,2022-09-08T20:00,22.6,959.4,4,5.5,609.0,2022
2022-09-08 21:00:00+00:00,2022-09-08T21:00,22.1,959.2,5,5.0,455.0,2022
2022-09-08 22:00:00+00:00,2022-09-08T22:00,21.4,959.0,4,4.7,280.0,2022
2022-09-08 23:00:00+00:00,2022-09-08T23:00,20.4,959.1,4,4.0,104.0,2022
2022-09-09 00:00:00+00:00,2022-09-09T00:00,16.9,959.2,4,7.9,4.0,2022
2022-09-09 01:00:00+00:00,2022-09-09T01:00,17.7,960.2,3,7.4,0.0,2022
2022-09-09 02:00:00+00:00,2022-09-09T02:00,17.0,960.5,2,7.1,0.0,2022
2022-09-09 03:00:00+00:00,2022-09-09T03:00,16.6,960.2,0,5.5,0.0,2022
2022-09-09 04:00:00+00:00,2022-09-09T04:00,14.9,959.9,0,6.9,0.0,2022
2022-09-09 05:00:00+00:00,2022-09-09T05:00,14.6,960.3,22,6.4,0.0,2022
2022-09-09 06:00:00+00:00,2022-09-09T06:00,14.2,960.5,44,5.0,0.0,2022
2022-09-09 07:00:00+00:00,2022-09-09T07:00,14.2,960.6,100,4.3,0.0,2022
2022-09-09 08:00:00+00:00,2022-09-09T08:00,13.6,960.6,100,4.8,0.0,2022
2022-09-09 09:00:00+00:00,2022-09-09T09:00,13.6,961.2,100,4.7,0.0,2022
2022-09-09 10:00:00+00:00,2022-09-09T10:00,13.6,961.6,100,5.4,0.0,2022
2022-09-09 11:00:00+00:00,2022-09-09T11:00,13.8,962.0,100,6.8,3.0,2022
2022-09-09 12:00:00+00:00,2022-09-09T12:00,14.5,962.8,100,7.6,77.0,2022
2022-09-09 13:00:00+00:00,2022-09-09T13:00,17.2,963.8,12,2.5,249.0,2022
2022-09-09 14:00:00+00:00,2022-09-09T14:00,19.8,964.8,7,1.3,443.0,2022
2022-09-09 15:00:00+00:00,2022-09-09T15:00,21.8,965.0,0,1.5,616.0,2022
2022-09-09 16:00:00+00:00,2022-09-09T16:00,23.1,965.1,18,1.4,728.0,2022
2022-09-09 17:00:00+00:00,2022-09-09T17:00,24.1,964.9,37,0.8,749.0,2022
2022-09-09 18:00:00+00:00,2022-09-09T18:00,24.6,964.8,35,1.5,707.0,2022
2022-09-09 19:00:00+00:00,2022-09-09T19:00,24.8,964.5,41,2.5,632.0,2022
2022-09-09 20:00:00+00:00,2022-09-09T20:00,24.7,964.2,21,4.4,547.0,2022
2022-09-09 21:00:00+00:00,2022-09-09T21:00,24.2,964.2,11,4.1,397.0,2022
2022-09-09 22:00:00+00:00,2022-09-09T22:00,22.8,964.1,4,3.6,260.0,2022
2022-09-09 23:00:00+00:00,2022-09-09T23:00,20.9,963.9,0,3.6,98.0,2022
2022-09-10 00:00:00+00:00,2022-09-10T00:00,18.7,964.5,0,5.2,4.0,2022
2022-09-10 01:00:00+00:00,2022-09-10T01:00,18.0,965.2,0,6.5,0.0,2022
2022-09-10 02:00:00+00:00,2022-09-10T02:00,16.9,965.6,0,10.2,0.0,2022
2022-09-10 03:00:00+00:00,2022-09-10T03:00,16.4,965.9,0,10.1,0.0,2022
2022-09-10 04:00:00+00:00,2022-09-10T04:00,16.0,966.3,0,11.9,0.0,2022
2022-09-10 05:00:00+00:00,2022-09-10T05:00,15.5,966.4,0,12.7,0.0,2022
2022-09-10 06:00:00+00:00,2022-09-10T06:00,15.0,966.4,0,12.7,0.0,2022
2022-09-10 07:00:00+00:00,2022-09-10T07:00,14.8,966.5,0,14.0,0.0,2022
2022-09-10 08:00:00+00:00,2022-09-10T08:00,14.7,966.7,0,14.1,0.0,2022
2022-09-10 09:00:00+00:00,2022-09-10T09:00,14.5,966.9,0,13.9,0.0,2022
2022-09-10 10:00:00+00:00,2022-09-10T10:00,14.3,966.9,0,13.1,0.0,2022
2022-09-10 11:00:00+00:00,2022-09-10T11:00,14.2,967.5,20,12.8,5.0,2022
2022-09-10 12:00:00+00:00,2022-09-10T12:00,15.6,968.8,3,12.0,108.0,2022
2022-09-10 13:00:00+00:00,2022-09-10T13:00,17.9,969.1,50,8.8,288.0,2022
2022-09-10 14:00:00+00:00,2022-09-10T14:00,20.1,970.0,57,7.9,466.0,2022
2022-09-10 15:00:00+00:00,2022-09-10T15:00,21.9,970.3,90,7.4,613.0,2022
2022-09-10 16:00:00+00:00,2022-09-10T16:00,23.1,970.0,60,6.6,716.0,2022
2022-09-10 17:00:00+00:00,2022-09-10T17:00,23.9,969.7,77,7.1,778.0,2022
2022-09-10 18:00:00+00:00,2022-09-10T18:00,24.5,969.5,74,7.4,777.0,2022
2022-09-10 19:00:00+00:00,2022-09-10T19:00,24.7,968.9,85,7.8,718.0,2022
2022-09-10 20:00:00+00:00,2022-09-10T20:00,24.5,968.4,100,8.5,608.0,2022
2022-09-10 21:00:00+00:00,2022-09-10T21:00,23.4,967.8,100,7.4,371.0,2022
2022-09-10 22:00:00+00:00,2022-09-10T22:00,21.8,967.4,100,6.9,172.0,2022
2022-09-10 23:00:00+00:00,2022-09-10T23:00,20.2,967.2,100,8.3,44.0,2022
2022-09-11 00:00:00+00:00,2022-09-11T00:00,19.0,967.5,100,8.0,2.0,2022
2022-09-11 01:00:00+00:00,2022-09-11T01:00,18.1,967.6,100,10.1,0.0,2022
2022-09-11 02:00:00+00:00,2022-09-11T02:00,17.8,967.6,100,10.2,0.0,2022
2022-09-11 03:00:00+00:00,2022-09-11T03:00,17.8,967.5,100,9.7,0.0,2022
2022-09-11 04:00:00+00:00,2022-09-11T04:00,17.6,967.7,100,10.0,0.0,2022
2022-09-11 05:00:00+00:00,2022-09-11T05:00,17.3,967.7,100,10.9,0.0,2022
2022-09-11 06:00:00+00:00,2022-09-11T06:00,17.2,967.2,100,10.9,0.0,2022
2022-09-11 07:00:00+00:00,2022-09-11T07:00,17.0,967.1,100,10.7,0.0,2022
2022-09-11 08:00:00+00:00,2022-09-11T08:00,16.9,966.9,100,10.8,0.0,2022
2022-09-11 09:00:00+00:00,2022-09-11T09:00,16.7,966.6,100,10.5,0.0,2022
2022-09-11 10:00:00+00:00,2022-09-11T10:00,16.3,966.1,100,10.0,0.0,2022
2022-09-11 11:00:00+00:00,2022-09-11T11:00,16.0,966.3,100,10.2,3.0,2022
2022-09-11 12:00:00+00:00,2022-09-11T12:00,16.9,966.5,100,11.2,48.0,2022
2022-09-11 13:00:00+00:00,2022-09-11T13:00,18.0,966.3,100,9.7,142.0,2022
2022-09-11 14:00:00+00:00,2022-09-11T14:00,18.1,966.5,100,10.1,138.0,2022
2022-09-11 15:00:00+00:00,2022-09-11T15:00,18.0,966.5,100,9.0,117.0,2022
2022-09-11 16:00:00+00:00,2022-09-11T16:00,18.8,966.0,100,5.2,214.0,2022
2022-09-11 17:00:00+00:00,2022-09-11T17:00,18.7,965.6,100,3.6,155.0,2022
2022-09-11 18:00:00+00:00,2022-09-11T18:00,19.5,964.9,100,3.4,253.0,2022
2022-09-11 19:00:00+00:00,2022-09-11T19:00,19.6,964.2,100,4.9,169.0,2022
2022-09-11 20:00:00+00:00,2022-09-11T20:00,19.3,963.4,100,4.7,111.0,2022
2022-09-11 21:00:00+00:00,2022-09-11T21:00,19.2,962.9,100,4.7,115.0,2022
2022-09-11 22:00:00+00:00,2022-09-11T22:00,18.5,962.3,100,5.7,53.0,2022
2022-09-11 23:00:00+00:00,2022-09-11T23:00,18.0,961.9,100,6.5,16.0,2022
2022-09-12 00:00:00+00:00,2022-09-12T00:00,17.5,962.1,100,7.1,1.0,2022
2022-09-12 01:00:00+00:00,2022-09-12T01:00,17.5,962.0,100,8.2,0.0,2022
2022-09-12 02:00:00+00:00,2022-09-12T02:00,17.2,961.4,100,9.0,0.0,2022
2022-09-12 03:00:00+00:00,2022-09-12T03:00,16.8,960.9,100,9.4,0.0,2022
2022-09-12 04:00:00+00:00,2022-09-12T04:00,16.6,960.2,100,8.9,0.0,2022
2022-09-12 05:00:00+00:00,2022-09-12T05:00,16.4,959.7,100,9.7,0.0,2022
2022-09-12 06:00:00+00:00,2022-09-12T06:00,16.4,959.1,100,9.6,0.0,2022
2022-09-12 07:00:00+00:00,2022-09-12T07:00,16.4,958.7,100,9.1,0.0,2022
2022-09-12 08:00:00+00:00,2022-09-12T08:00,16.4,958.3,100,8.5,0.0,2022
2022-09-12 09:00:00+00:00,2022-09-12T09:00,16.4,957.9,100,7.3,0.0,2022
2022-09-12 10:00:00+00:00,2022-09-12T10:00,16.5,957.6,100,6.6,0.0,2022
2022-09-12 11:00:00+00:00,2022-09-12T11:00,16.5,957.6,100,6.8,2.0,2022
2022-09-12 12:00:00+00:00,2022-09-12T12:00,16.8,957.7,100,6.8,35.0,2022
2022-09-12 13:00:00+00:00,2022-09-12T13:00,17.5,957.6,100,7.8,84.0,2022
2022-09-12 14:00:00+00:00,2022-09-12T14:00,18.0,957.8,100,8.8,103.0,2022
2022-09-12 15:00:00+00:00,2022-09-12T15:00,19.2,957.7,100,8.1,193.0,2022
2022-09-12 16:00:00+00:00,2022-09-12T16:00,21.1,957.4,100,7.6,358.0,2022
2022-09-12 17:00:00+00:00,2022-09-12T17:00,21.8,957.0,63,8.4,383.0,2022
2022-09-12 18:00:00+00:00,2022-09-12T18:00,22.5,956.6,72,6.8,508.0,2022
2022-09-12 19:00:00+00:00,2022-09-12T19:00,23.1,955.9,59,5.9,512.0,2022
2022-09-12 20:00:00+00:00,2022-09-12T20:00,23.1,955.4,89,4.3,427.0,2022
2022-09-12 21:00:00+00:00,2022-09-12T21:00,21.9,955.1,89,1.8,245.0,2022
2022-09-12 22:00:00+00:00,2022-09-12T22:00,20.2,954.9,53,4.3,111.0,2022
2022-09-12 23:00:00+00:00,2022-09-12T23:00,19.4,955.0,33,5.8,62.0,2022
2022-09-13 00:00:00+00:00,2022-09-13T00:00,18.4,954.8,89,10.0,1.0,2022
2022-09-13 01:00:00+00:00,2022-09-13T01:00,18.1,954.8,42,9.6,0.0,2022
2022-09-13 02:00:00+00:00,2022-09-13T02:00,18.0,955.0,97,9.7,0.0,2022
2022-09-13 03:00:00+00:00,2022-09-13T03:00,17.6,955.1,89,5.4,0.0,2022
2022-09-13 04:00:00+00:00,2022-09-13T04:00,17.2,955.5,100,5.5,0.0,2022
2022-09-13 05:00:00+00:00,2022-09-13T05:00,16.8,954.8,98,2.8,0.0,2022
2022-09-13 06:00:00+00:00,2022-09-13T06:00,16.3,954.9,100,3.2,0.0,2022
2022-09-13 07:00:00+00:00,2022-09-13T07:00,16.6,954.1,100,6.0,0.0,2022
2022-09-13 08:00:00+00:00,2022-09-13T08:00,16.4,954.0,100,4.4,0.0,2022
2022-09-13 09:00:00+00:00,2022-09-13T09:00,16.2,953.4,100,4.4,0.0,2022
2022-09-13 10:00:00+00:00,2022-09-13T10:00,15.9,953.3,100,3.4,0.0,2022
2022-09-13 11:00:00+00:00,2022-09-13T11:00,16.2,953.4,100,3.8,2.0,2022
2022-09-13 12:00:00+00:00,2022-09-13T12:00,17.2,954.5,100,11.6,45.0,2022
2022-09-13 13:00:00+00:00,2022-09-13T13:00,17.1,954.6,100,8.6,59.0,2022
2022-09-13 14:00:00+00:00,2022-09-13T14:00,17.1,954.8,100,9.2,123.0,2022
2022-09-13 15:00:00+00:00,2022-09-13T15:00,17.2,954.4,100,9.1,191.0,2022
2022-09-13 16:00:00+00:00,2022-09-13T16:00,17.9,954.0,100,7.9,275.0,2022
2022-09-13 17:00:00+00:00,2022-09-13T17:00,17.8,953.9,100,9.0,223.0,2022
2022-09-13 18:00:00+00:00,2022-09-13T18:00,17.1,953.7,100,14.1,244.0,2022
2022-09-13 19:00:00+00:00,2022-09-13T19:00,16.6,953.2,100,10.1,198.0,2022
2022-09-13 20:00:00+00:00,2022-09-13T20:00,17.9,953.2,100,11.4,468.0,2022
2022-09-13 21:00:00+00:00,2022-09-13T21:00,16.1,953.2,100,12.8,185.0,2022
2022-09-13 22:00:00+00:00,2022-09-13T22:00,15.7,953.5,99,11.2,128.0,2022
2022-09-13 23:00:00+00:00,2022-09-13T23:00,15.2,954.3,93,11.4,42.0,2022
2022-09-14 00:00:00+00:00,2022-09-14T00:00,15.2,954.9,16,12.4,1.0,2022
2022-09-14 01:00:00+00:00,2022-09-14T01:00,14.2,955.3,10,10.8,0.0,2022
2022-09-14 02:00:00+00:00,2022-09-14T02:00,13.3,955.1,5,11.6,0.0,2022
2022-09-14 03:00:00+00:00,2022-09-14T03:00,13.2,955.0,5,13.9,0.0,2022
2022-09-14 04:00:00+00:00,2022-09-14T04:00,13.2,955.5,2,15.0,0.0,2022
2022-09-14 05:00:00+00:00,2022-09-14T05:00,13.1,955.8,0,14.1,0.0,2022
2022-09-14 06:00:00+00:00,2022-09-14T06:00,12.6,955.4,0,12.7,0.0,2022
2022-09-14 07:00:00+00:00,2022-09-14T07:00,12.3,955.7,8,13.5,0.0,2022
2022-09-14 08:00:00+00:00,2022-09-14T08:00,12.4,955.6,2,14.2,0.0,2022
2022-09-14 09:00:00+00:00,2022-09-14T09:00,12.6,955.6,1,14.0,0.0,2022
2022-09-14 10:00:00+00:00,2022-09-14T10:00,12.5,956.3,9,13.3,0.0,2022
2022-09-14 11:00:00+00:00,2022-09-14T11:00,12.6,957.0,3,13.1,3.0,2022
2022-09-14 12:00:00+00:00,2022-09-14T12:00,14.5,958.1,100,13.7,94.0,2022
2022-09-14 13:00:00+00:00,2022-09-14T13:00,15.3,958.7,100,18.7,195.0,2022
2022-09-14 14:00:00+00:00,2022-09-14T14:00,15.4,959.3,100,16.8,137.0,2022
2022-09-14 15:00:00+00:00,2022-09-14T15:00,16.5,960.0,93,19.8,188.0,2022
2022-09-14 16:00:00+00:00,2022-09-14T16:00,18.4,960.4,41,19.5,411.0,2022
2022-09-14 17:00:00+00:00,2022-09-14T17:00,19.8,960.6,22,18.7,617.0,2022
2022-09-14 18:00:00+00:00,2022-09-14T18:00,20.6,960.7,20,16.6,672.0,2022
2022-09-14 19:00:00+00:00,2022-09-14T19:00,21.0,960.4,14,15.5,631.0,2022
2022-09-14 20:00:00+00:00,2022-09-14T20:00,21.2,960.1,34,15.9,536.0,2022
2022-09-14 21:00:00+00:00,2022-09-14T21:00,20.2,960.1,27,16.9,359.0,2022
2022-09-14 22:00:00+00:00,2022-09-14T22:00,18.1,960.4,65,17.9,199.0,2022
2022-09-14 23:00:00+00:00,2022-09-14T23:00,17.3,960.4,24,15.0,57.0,2022
2022-09-15 00:00:00+00:00,2022-09-15T00:00,17.2,960.9,29,17.2,1.0,2022
2022-09-15 01:00:00+00:00,2022-09-15T01:00,15.6,961.7,100,19.4,0.0,2022
2022-09-15 02:00:00+00:00,2022-09-15T02:00,14.6,962.5,100,16.4,0.0,2022
2022-09-15 03:00:00+00:00,2022-09-15T03:00,14.0,963.1,100,14.0,0.0,2022
2022-09-15 04:00:00+00:00,2022-09-15T04:00,13.1,963.6,100,13.6,0.0,2022
2022-09-15 05:00:00+00:00,2022-09-15T05:00,12.3,964.1,100,12.6,0.0,2022
2022-09-15 06:00:00+00:00,2022-09-15T06:00,11.1,964.4,100,13.7,0.0,2022
2022-09-15 07:00:00+00:00,2022-09-15T07:00,10.4,965.2,60,14.3,0.0,2022
2022-09-15 08:00:00+00:00,2022-09-15T08:00,9.5,965.5,36,13.5,0.0,2022
2022-09-15 09:00:00+00:00,2022-09-15T09:00,8.7,965.9,61,12.5,0.0,2022
2022-09-15 10:00:00+00:00,2022-09-15T10:00,8.3,966.2,21,13.0,0.0,2022
2022-09-15 11:00:00+00:00,2022-09-15T11:00,7.5,966.7,1,12.7,2.0,2022
2022-09-15 12:00:00+00:00,2022-09-15T12:00,7.9,968.0,0,10.0,101.0,2022
2022-09-15 13:00:00+00:00,2022-09-15T13:00,9.2,968.1,0,12.9,286.0,2022
2022-09-15 14:00:00+00:00,2022-09-15T14:00,10.8,968.5,0,13.4,471.0,2022
2022-09-15 15:00:00+00:00,2022-09-15T15:00,12.2,968.8,10,15.1,632.0,2022
2022-09-15 16:00:00+00:00,2022-09-15T16:00,13.4,968.5,19,15.3,708.0,2022
2022-09-15 17:00:00+00:00,2022-09-15T17:00,14.2,968.7,11,16.1,770.0,2022
2022-09-15 18:00:00+00:00,2022-09-15T18:00,14.6,968.2,10,15.0,771.0,2022
2022-09-15 19:00:00+00:00,2022-09-15T19:00,14.8,967.8,13,14.8,706.0,2022
2022-09-15 20:00:00+00:00,2022-09-15T20:00,14.6,967.3,8,13.8,591.0,2022
2022-09-15 21:00:00+00:00,2022-09-15T21:00,13.9,967.3,1,12.7,439.0,2022
2022-09-15 22:00:00+00:00,2022-09-15T22:00,12.9,967.1,56,10.3,260.0,2022
2022-09-15 23:00:00+00:00,2022-09-15T23:00,11.0,967.1,82,10.0,79.0,2022
2022-09-16 00:00:00+00:00,2022-09-16T00:00,9.7,967.5,81,10.4,1.0,2022
2022-09-16 01:00:00+00:00,2022-09-16T01:00,8.7,967.6,3,8.7,0.0,2022
2022-09-16 02:00:00+00:00,2022-09-16T02:00,8.3,967.7,0,9.3,0.0,2022
2022-09-16 03:00:00+00:00,2022-09-16T03:00,8.2,967.7,0,6.6,0.0,2022
2022-09-16 04:00:00+00:00,2022-09-16T04:00,8.0,967.6,8,3.8,0.0,2022
2022-09-16 05:00:00+00:00,2022-09-16T05:00,7.8,967.0,5,5.0,0.0,2022
2022-09-16 06:00:00+00:00,2022-09-16T06:00,7.2,966.7,25,6.6,0.0,2022
2022-09-16 07:00:00+00:00,2022-09-16T07:00,7.2,966.3,0,4.8,0.0,2022
2022-09-16 08:00:00+00:00,2022-09-16T08:00,6.9,966.2,39,5.4,0.0,2022
2022-09-16 09:00:00+00:00,2022-09-16T09:00,7.1,966.2,14,2.8,0.0,2022
2022-09-16 10:00:00+00:00,2022-09-16T10:00,7.4,965.8,1,4.0,0.0,2022
2022-09-16 11:00:00+00:00,2022-09-16T11:00,6.4,965.8,20,6.9,2.0,2022
2022-09-16 12:00:00+00:00,2022-09-16T12:00,7.9,967.2,90,5.6,95.0,2022
2022-09-16 13:00:00+00:00,2022-09-16T13:00,11.2,967.6,65,4.9,262.0,2022
2022-09-16 14:00:00+00:00,2022-09-16T14:00,13.5,968.3,98,4.4,408.0,2022
2022-09-16 15:00:00+00:00,2022-09-16T15:00,14.0,968.3,100,5.3,328.0,2022
2022-09-16 16:00:00+00:00,2022-09-16T16:00,14.8,968.2,16,7.8,403.0,2022
2022-09-16 17:00:00+00:00,2022-09-16T17:00,16.4,968.1,94,9.0,725.0,2022
2022-09-16 18:00:00+00:00,2022-09-16T18:00,17.1,967.7,87,9.7,695.0,2022
2022-09-16 19:00:00+00:00,2022-09-16T19:00,17.2,967.4,60,9.5,592.0,2022
2022-09-16 20:00:00+00:00,2022-09-16T20:00,17.2,967.3,98,9.8,527.0,2022
2022-09-16 21:00:00+00:00,2022-09-16T21:00,16.6,967.0,100,9.2,388.0,2022
2022-09-16 22:00:00+00:00,2022-09-16T22:00,15.6,966.7,100,6.9,195.0,2022
2022-09-16 23:00:00+00:00,2022-09-16T23:00,14.5,966.8,100,5.6,38.0,2022
2022-09-17 00:00:00+00:00,2022-09-17T00:00,13.6,967.4,100,4.0,0.0,2022
2022-09-17 01:00:00+00:00,2022-09-17T01:00,11.9,967.6,100,3.9,0.0,2022
2022-09-17 02:00:00+00:00,2022-09-17T02:00,13.0,968.1,98,4.0,0.0,2022
2022-09-17 03:00:00+00:00,2022-09-17T03:00,12.6,968.0,100,3.1,0.0,2022
2022-09-17 04:00:00+00:00,2022-09-17T04:00,12.4,968.0,100,1.5,0.0,2022
2022-09-17 05:00:00+00:00,2022-09-17T05:00,12.6,968.0,100,2.5,0.0,2022
2022-09-17 06:00:00+00:00,2022-09-17T06:00,12.7,967.8,100,5.1,0.0,2022
2022-09-17 07:00:00+00:00,2022-09-17T07:00,12.7,968.2,100,5.1,0.0,2022
2022-09-17 08:00:00+00:00,2022-09-17T08:00,12.6,968.4,100,6.1,0.0,2022
2022-09-17 09:00:00+00:00,2022-09-17T09:00,12.4,968.5,100,7.5,0.0,2022
2022-09-17 10:00:00+00:00,2022-09-17T10:00,12.3,968.2,100,7.4,0.0,2022
2022-09-17 11:00:00+00:00,2022-09-17T11:00,12.3,968.1,100,8.2,0.0,2022
2022-09-17 12:00:00+00:00,2022-09-17T12:00,12.8,968.9,86,7.4,49.0,2022
2022-09-17 13:00:00+00:00,2022-09-17T13:00,14.0,969.2,100,6.1,144.0,2022
2022-09-17 14:00:00+00:00,2022-09-17T14:00,15.6,969.4,100,6.6,257.0,2022
2022-09-17 15:00:00+00:00,2022-09-17T15:00,17.3,969.4,79,6.2,380.0,2022
